text,label,agreement,predicted,error,correct,confidence,predicted_proba_true_class
"A ROSSMANN a nála bejelentett szavatossági igényedről jegyzőkönyvet köteles felvenni, amelyben rögzíti: a nevedet, címedet és arra vonatkozó nyilatkozatodat, hogy hozzájárulsz a jegyzőkönyvben rögzített adataidnak a szavatossági igényének érvényesítése céljából történő kezeléséhez, a hibás teljesítéssel érintett megrendelt termék megnevezését, vételárát, a hiba bejelentésének időpontját, a hiba leírását, szavatossági igényed alapján az általad érvényesíteni kívánt jogot, továbbá a szavatossági igény rendezésének módját vagy az igény, illetve az az alapján érvényesíteni kívánt jog elutasításának indokát, ha a ROSSMANN szavatossági kötelezettségének az általad érvényesíteni kívánt jogtól eltérő módon tesz eleget, akkor ennek indokát is köteles a jegyzőkönyvben megadni.",2,1.0,4,2,False,0.25279647,0.20980187
"Amennyiben fogyasztóként vásárolsz, a tartós fogyasztási cikk vásárlása esetén kötelesek vagyunk számodra átadni a jótállási jegyet elektronikus, vagy nyomtatott formában, lényeg az, hogy a jótállási határidő végéig biztosított legyen a jótállási jegy tartalmának jól olvashatósága. Ha a nálunk vásárolt hibás termék (így például az árammal működtetett szépségápolási vagy háztartási eszközök) ára eléri a 10 000 Ft-ot és nem kaptál jótállási jegyet, akkor úgy tudod leellenőrizni, hogy jogosult vagy-e jótállásra, hogy megnézed a kötelező jótállás alá tartozó tartós fogyasztási cikkek körének meghatározásáról szóló 102024. (VI.28.) IM. rendelet mellékletét.",5,1.0,4,1,False,0.25299424,0.10559398
"Amennyiben legalább három éven keresztül egyetlen alkalommal sem használtad a kedvezménykártyádat akár valamelyik ROSSMANN üzletben lebonyolított vásárlás, akár a shop.rossmann.hu linken elérhető webáruházunkban lebonyolított vásárlás során, úgy a három év leteltét követően a ROSSMANN Program vonatkozásában fennálló regisztrációdat automatikusan töröljük, kedvezménykártyádat pedig deaktiváljuk. A ROSSMANN Program vonatkozásában fennálló regisztrációd törlését, valamint kedvezménykártyád deaktiválását követően a kedvezménykártyáddal esetlegesen igénybe vehető kedvezményeid megszűnnek, és ahhoz, hogy a ROSSMANN Programban ismételten részt tudj venni, ismételten regisztrálnod kell a jelen általános szerződési feltételekben rögzítettek szerint.",4,1.0,4,0,True,0.25299484,0.25299484
"Kérjük, hogy az egyes üzleteinkben lebonyolítani kívánt vásárlásaidat úgy tervezd meg, hogy ha a vásárlásról általában kiállított számviteli bizonlaton túl olyan számlát is igényelsz, mely a vásárlás során fizetendő ÁFA-tartalmat külön is feltünteti, akkor e vásárlás vonatkozásában nem vagy jogosult a kedvezménykártyádat használni, és így a ROSSMANN Programból származó előnyöket az adott vásárlás vonatkozásában nem tudod érvényesíteni. E szabály alól kivételt jelent, ha az ÁFÁ-s számlán költségviselőként saját magadat mint természetes személyt azaz nem mint egyéni vállalkozót - kéred adószám megjelölése nélkül feltüntetni, vagy az ÁFA-s számlán valamely egészségpénztárat kéred feltüntetni.",4,1.0,4,0,True,0.2528405,0.2528405
"A kisgyermekes vásárlóink segítése céljából bevezettük a pelenka előfizetés szolgáltatását. E szolgáltatás keretében vállaljuk, hogy ingyenes házhozszállítás biztosításával, a mindenkor a webáruházban elérhető vételár ellenében, négyhetente automatikusan kiszállítjuk az általad összeállított pelenka, törlőkendő, illetve egyéb babatermékeket tartalmazó csomagot, anélkül, hogy Neked minden egyes alkalommal külön megrendeléseket kellene leadnod.",4,1.0,4,0,True,0.25313038,0.25313038
"A pelenka előfizetés szolgáltatás kizárólag házhozszállítás kiszállítási móddal vehető igénybe, Magyarország teljes közigazgatási területén belül. A kiszállítást végző futár az előfizetés megrendelése során általad megadott vagy később módosított magyarországi szállítási címre fogja kézbesíteni a pelenka előfizetés keretében általad megrendelt vagy később módosított termékcsomagot. A kiszállítást minden esetben a Magyar Posta futárszolgálata végzi.",4,1.0,4,0,True,0.2535121,0.2535121
"A pelenka előfizetés keretében megrendelt termékeket azon a vételáron értékesítjük a számodra, amilyen vételáron az érintett termékeket a webshopon meg tudnád venni. Az egyes szállítások során a megrendelt termékek vételárának meghatározása során minden esetben a tervezett kiszállítási időpontot megelőző harmadik napon irányadó vételárat vesszük figyelembe, feltéve, hogy ezt követően a pelenka előfizetésben szereplő termékek körét nem módosítod a jelen ÁSZF-ben foglalt feltételek szerint. Szintén felhívjuk figyelmed, hogy a vételár megállapítása során a ROSSMANN automatikusan figyelembe veszi az érintett termékek vonatkozásában Téged a ROSSMANN plusz kedvezményprogram keretében - esetlegesen megillető egyéb időszakos kedvezményeket, illetve a Téged az általad a kuponközpontban aktivált kuponok alapján megillető - kedvezményeket.",4,1.0,4,0,True,0.2528912,0.2528912
"A Babaprogramban minden gyermeket váró, jövendő szülő (mind a születendő gyermek édesanyja, mind a születendő gyermek édesapja) és azon szülők (mind az édesanya, mind az édesapa, elvált szülők esetén a szülői felügyeleti jogot gyakorló szülő) vehetnek részt, akiknek a gyermeke a harmadik életévét még nem töltötte be és rendelkezik online regisztrált kedvezménykártyával.",3,1.0,4,1,False,0.25309274,0.23186336
"A szolgáltató neve: Yettel Magyarország Zártkörűen Működő Részvénytársaság (a továbbiakban Yettel), melyet a Budapest Környéki Törvényszék Cégbírósága 13-10-040409 cégjegyzékszámon tart nyilván.",3,1.0,4,1,False,0.25299755,0.23192853
"A Yettel az Eht. 127. (1a) bek., 129. (1a) bek. a) pontja és az (1c) bekezdésre figyelemmel, az Eszr. 5. (1)-(6) bekezdései alapján irányadó tartalom szerint az alábbiakban bocsátja lakossági (egyéni) előfizetői rendelkezésére az Előzetes Tájékoztatást az ÁSZF-be építetten, az abban foglalt alábbi rendelkezéseknek a jogszabályokban foglalt kötelező lenti tartalmi elemeinek való megfeleltetése útján.",3,1.0,4,1,False,0.25272933,0.23211597
"ÁTADÓ SZOLGÁLTATÓ: Az a mobil előfizetői szolgáltatást nyújtó szolgáltató, amelynek előfizetője a szolgáltatóváltási eljárásban az előfizetői szerződést a meglévő szolgáltatásokra megszünteti, vagy a számhordozási eljárásban az előfizetői szerződés megszüntetésével, vagy egyes számok esetében módosításával a hívószámot egy másik mobilszolgáltatóhoz hordozza át.",3,1.0,4,1,False,0.25313395,0.23183447
"BELTÉRI LEFEDETTSÉG: Mindazon terület, ahol a felhasználó épületek belsejében is képes hívást kezdeményezni, illetve fogadni, továbbá egyéb forgalmat bonyolítani. A becsült beltéri ellátottság a legalsó, de még a felszín feletti épületrészekre vonatkozik. Az épületek felépítése és a használt építőanyagok nagyban befolyásolják a vételi jelszintet, ezért az előrejelzések egy átlagos struktúrát feltételezve készülnek.",4,1.0,4,0,True,0.25320435,0.25320435
"EGYÉNI (LAKOSSÁGI) ELŐFIZETŐ: Az a természetes személy Előfizető, aki az Előfizetői Szerződés megkötésekor úgy nyilatkozott, hogy gazdasági vagy szakmai tevékenységi körén kívül veszi igénybe a Szolgáltatást.",2,1.0,4,2,False,0.25324175,0.2095953
"ELŐFIZETŐI SZERZŐDÉS: az Előfizető és a Yettel között a hatályos jogszabályokban foglalt feltételek szerint az előfizetői elektronikus hírközlési szolgáltatások igénybevételére, illetve műsorterjesztési szolgáltatás igénybevételére létrejövő szerződés ill. annak módosítása, amely a Szolgáltató ÁSZF-jéből, a Szolgáltató ÁSZF-jében beépítetten megjelenő Előzetes Tájékoztatásból és az Egyedi Előfizetői Szerződésből (ez utóbbi: EESZ), valamint az előfizetői szerződés adatainak összefoglalójából (Szerződésösszefoglaló) áll.",4,1.0,4,0,True,0.25281608,0.25281608
"HATÁROZOTT IDEJŰ ELŐFIZETŐI SZERZŐDÉS: amennyiben a Számlás Előfizető szerződéskötéskor vagy a szerződés ideje alatt a Yettel által nyújtott kedvezmény fejében kedvezményes időszakra tesz kötelezettségvállalást (hűségvállalást), úgy Előfizetői Szerződése határozott idejű. Ahol az ÁSZF kötelezettségvállalás és hűségvállalás fogalmakat említi, ott határozott idejű Előfizetői Szerződést kell ezalatt érteni. A hűségidő lejártával, illetőleg a hűségvállaláshoz kapcsolódó kötbér megfizetésével a felek között új, határozatlan idejű előfizetői jogviszony jön létre változatlan hívószámra kivéve, ha a felek a szerződéskötéskor vagy annak folyamán megállapodnak a további határozott időtartamra történő meghosszabbításról, illetőleg ha a szerződés megszüntetéséről a határozott idő lejártát megelőzően írásban az Előfizető egyoldalúan nyilatkozik vagy az Előfizető és a Yettel ebben megállapodnak.",2,1.0,4,2,False,0.25269723,0.20983872
"JOGELLENES TARTALOM: bármely olyan információ, amely önmagában vagy egy tevékenységgel kapcsolatban, beleértve a termékek értékesítését vagy a szolgálatások nyújtását, nem felel meg az Európai Unió jogának illetve Magyarország vagy bármely más európai uniós tagállam az uniós joggal összhangban álló jogának, függetlenül az adott jog pontos tárgyától vagy jellegétől.",5,1.0,4,1,False,0.253134,0.10567757
"Az Előfizető az előfizetői jogviszony létesítésével tudomásul veszi, hogy az EESZ-en kívül a jelen ÁSZF-ben, valamint a jelen ÁSZF elválaszthatatlan részét képező mellékletekben és ezeknek a részét képező Előzetes Tájékoztatásban, valamint a Szerződésösszefoglalóban foglaltak is az Előfizetői Szerződés részét képezik, az üzleti előfizetői szerződések kivételével, és az ott meghatározottak szerinti díjakat a Szolgáltatás igénybevételéért köteles megfizetni.",4,1.0,4,0,True,0.25289807,0.25289807
"A Yettel az előfizetői jogviszony fennállta alatt, illetve az Előfizetői Szerződés megszűnését követően csak abban az esetben köt az Előfizetővel ismételten Előfizetői Szerződést, biztosít részére kedvezményes készülékvásárlási lehetőséget, ha az Előfizetőnek nem áll fenn a Szolgáltatás igénybevételéből eredő, el nem évült díjtartozása a Yettellel szemben, vagy a korábbi Előfizetői Szerződés megszűnésére nem a Yettelnek az Előfizető szerződésszegésére visszavezethető felmondásával került sor. Az új Előfizetői Szerződés megkötésekor az Előfizető köteles az esetleges egyszeri csatlakozási díjat ismételten megfizetni.",5,1.0,4,1,False,0.25271723,0.105437666
"Az Előfizető a szerződéskötést követően a szolgáltatás nyújtásának megkezdésétől számított 14 napon belül az EESZ-t azonnali hatállyal felmondhatja, ha az előfizetői szerződés további teljesítéséhez fűződő érdeke azért szűnt meg, mert az előfizetői szerződésben megjelölt előfizetői hozzáférési ponton vagy cím, helyrajzi szám szerint megjelölt Igénybevételi helyen a szolgáltatás minősége nem felel meg az EESZ-ben foglaltaknak, vagy a szolgáltatás nem vehető igénybe; avagy amennyiben az internet-hozzáférési szolgáltatás nem teszi lehetővé az EESZ alapján nyújtott digitális tartalom vagy alkalmazás elérését, használatát.",5,1.0,4,1,False,0.25293946,0.10556067
"A Yettel köteles ingyenesen biztosítani, hogy Előfizetője vagy Szolgáltatásának igénybevevője elérhesse a segélyhívó szolgálatokat beleértve a 112-t (Egyszerűsített Európai Segélyhívószámot) , valamint a segélyszolgálati állomásokat. A segélyhívások megválaszolása céljából a Yettel köteles a segélyhívó szolgálatok és a segélyszolgálati állomások rendelkezésre bocsátani külön jogszabályban meghatározott módon a hívó fél azonosítására, illetve a helymeghatározásra vonatkozó adatokat abban az esetben is, ha az adott személy letiltotta hívószámának kijelzését, illetve nem adta hozzájárulását a helymeghatározási adatok kezeléséhez, vagy visszavonta azt.",3,1.0,4,1,False,0.25299522,0.23193161
"A Yettel jogosult az általa nyújtott mobil internet szolgáltatás minőségét (pl. az adatátvitel sebességét) ideiglenesen csökkenteni, abban az esetben, ha az közelgő hálózati torlódás megelőzése, valamint kivételes vagy ideiglenes hálózati torlódás hatásainak csökkentése érdekében indokolt. Hálózati torlódás alakul ki abban az esetben, ha az aktuális időpontban az előfizetők szolgáltatás iránti igénye meghaladja az elérhető hálózati kapacitásokat.",4,1.0,4,0,True,0.2530287,0.2530287
